timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
590627499,nan,nan,nan,nan,nan,0,-1
590827518,nan,nan,nan,nan,nan,0,-1
591027504,nan,nan,nan,nan,nan,0,-1
591227511,nan,nan,nan,nan,nan,0,-1
591427512,nan,nan,nan,nan,nan,0,-1
591627510,nan,nan,nan,nan,nan,0,-1
591827504,nan,nan,nan,nan,nan,0,-1
592027511,nan,nan,nan,nan,nan,0,-1
592227504,nan,nan,nan,nan,nan,0,-1
592427504,nan,nan,nan,nan,nan,0,-1
592627575,nan,nan,nan,nan,nan,0,-1
592827516,nan,nan,nan,nan,nan,0,-1
593027576,nan,nan,nan,nan,nan,0,-1
593227507,nan,nan,nan,nan,nan,0,-1
593427553,nan,nan,nan,nan,nan,0,-1
593627552,nan,nan,nan,nan,nan,0,-1
593827510,nan,nan,nan,nan,nan,0,-1
594027499,nan,nan,nan,nan,nan,0,-1
594627507,nan,nan,nan,nan,nan,0,-1
594827507,nan,nan,nan,nan,nan,0,-1
595427706,nan,nan,nan,nan,nan,0,-1
595627502,nan,nan,nan,nan,nan,0,-1
595827510,nan,nan,nan,nan,nan,0,-1
596027506,nan,nan,nan,nan,nan,0,-1
596227517,nan,nan,nan,nan,nan,0,-1
596427535,nan,nan,nan,nan,nan,0,-1
596627519,nan,nan,nan,nan,nan,0,-1
596827521,nan,nan,nan,nan,nan,0,-1
597027510,nan,nan,nan,nan,nan,0,-1
597227511,nan,nan,nan,nan,nan,0,-1
597427538,nan,nan,nan,nan,nan,0,-1
597627559,nan,nan,nan,nan,nan,0,-1
597827515,nan,nan,nan,nan,nan,0,-1
598027510,nan,nan,nan,nan,nan,0,-1
598227510,nan,nan,nan,nan,nan,0,-1
598427510,nan,nan,nan,nan,nan,0,-1
598627551,nan,nan,nan,nan,nan,0,-1
598827515,nan,nan,nan,nan,nan,0,-1
599027510,nan,nan,nan,nan,nan,0,-1
599227514,nan,nan,nan,nan,nan,0,-1
599427499,nan,nan,nan,nan,nan,0,-1
599627513,nan,nan,nan,nan,nan,0,-1
599827509,nan,nan,nan,nan,nan,0,-1
600027561,nan,nan,nan,nan,nan,0,-1
600227510,nan,nan,nan,nan,nan,0,-1
600427499,nan,nan,nan,nan,nan,0,-1
600627499,nan,nan,nan,nan,nan,0,-1
600827499,nan,nan,nan,nan,nan,0,-1
601027548,nan,nan,nan,nan,nan,0,-1
601227588,nan,nan,nan,nan,nan,0,-1
601427670,nan,nan,nan,nan,nan,0,-1
601627761,nan,nan,nan,nan,nan,0,-1
601827513,nan,nan,nan,nan,nan,0,-1
602027518,nan,nan,nan,nan,nan,0,-1
602227510,nan,nan,nan,nan,nan,0,-1
602427510,nan,nan,nan,nan,nan,0,-1
602627509,nan,nan,nan,nan,nan,0,-1
602827513,nan,nan,nan,nan,nan,0,-1
603027505,nan,nan,nan,nan,nan,0,-1
603227513,nan,nan,nan,nan,nan,0,-1
603427521,nan,nan,nan,nan,nan,0,-1
603627591,nan,nan,nan,nan,nan,0,-1
603827511,nan,nan,nan,nan,nan,0,-1
604027503,nan,nan,nan,nan,nan,0,-1
604227499,nan,nan,nan,nan,nan,0,-1
604427512,nan,nan,nan,nan,nan,0,-1
604627503,nan,nan,nan,nan,nan,0,-1
604827499,nan,nan,nan,nan,nan,0,-1
605027550,nan,nan,nan,nan,nan,0,-1
605227518,nan,nan,nan,nan,nan,0,-1
605427503,nan,nan,nan,nan,nan,0,-1
605627538,nan,nan,nan,nan,nan,0,-1
605827503,nan,nan,nan,nan,nan,0,-1
606027559,nan,nan,nan,nan,nan,0,-1
606227510,nan,nan,nan,nan,nan,0,-1
606627514,nan,nan,nan,nan,nan,0,-1
606827502,nan,nan,nan,nan,nan,0,-1
607027542,nan,nan,nan,nan,nan,0,-1
607227623,nan,nan,nan,nan,nan,0,-1
607427699,nan,nan,nan,nan,nan,0,-1
607627509,nan,nan,nan,nan,nan,0,-1
607827503,nan,nan,nan,nan,nan,0,-1
608027510,nan,nan,nan,nan,nan,0,-1
608227501,nan,nan,nan,nan,nan,0,-1
608427511,nan,nan,nan,nan,nan,0,-1
608627503,nan,nan,nan,nan,nan,0,-1
608827510,nan,nan,nan,nan,nan,0,-1
609027499,nan,nan,nan,nan,nan,0,-1
609227499,nan,nan,nan,nan,nan,0,-1
609427539,nan,nan,nan,nan,nan,0,-1
609627508,nan,nan,nan,nan,nan,0,-1
610027524,nan,nan,nan,nan,nan,0,-1
610227554,nan,nan,nan,nan,nan,0,-1
610427503,nan,nan,nan,nan,nan,0,-1
610627508,nan,nan,nan,nan,nan,0,-1
611027527,nan,nan,nan,nan,nan,0,-1
611227505,nan,nan,nan,nan,nan,0,-1
611427546,nan,nan,nan,nan,nan,0,-1
611627502,nan,nan,nan,nan,nan,0,-1
611827520,nan,nan,nan,nan,nan,0,-1
612027505,nan,nan,nan,nan,nan,0,-1
612227547,nan,nan,nan,nan,nan,0,-1
612427519,nan,nan,nan,nan,nan,0,-1
612627499,nan,nan,nan,nan,nan,0,-1
612827530,nan,nan,nan,nan,nan,0,-1
613027635,nan,nan,nan,nan,nan,0,-1
613227776,nan,nan,nan,nan,nan,0,-1
613427733,nan,nan,nan,nan,nan,0,-1
613627517,nan,nan,nan,nan,nan,0,-1
613827510,nan,nan,nan,nan,nan,0,-1
614027506,nan,nan,nan,nan,nan,0,-1
614227499,nan,nan,nan,nan,nan,0,-1
614427508,nan,nan,nan,nan,nan,0,-1
614627504,nan,nan,nan,nan,nan,0,-1
614827516,nan,nan,nan,nan,nan,0,-1
615027507,nan,nan,nan,nan,nan,0,-1
615227514,nan,nan,nan,nan,nan,0,-1
615427504,nan,nan,nan,nan,nan,0,-1
615627502,nan,nan,nan,nan,nan,0,-1
615827504,nan,nan,nan,nan,nan,0,-1
616027503,nan,nan,nan,nan,nan,0,-1
616227507,nan,nan,nan,nan,nan,0,-1
616427527,nan,nan,nan,nan,nan,0,-1
616627504,nan,nan,nan,nan,nan,0,-1
616827504,nan,nan,nan,nan,nan,0,-1
617027504,nan,nan,nan,nan,nan,0,-1
617227554,nan,nan,nan,nan,nan,0,-1
617627507,nan,nan,nan,nan,nan,0,-1
617827524,nan,nan,nan,nan,nan,0,-1
618027497,nan,nan,nan,nan,nan,0,-1
618227550,nan,nan,nan,nan,nan,0,-1
618427578,nan,nan,nan,nan,nan,0,-1
618627601,nan,nan,nan,nan,nan,0,-1
618827619,nan,nan,nan,nan,nan,0,-1
619027658,nan,nan,nan,nan,nan,0,-1
619227774,nan,nan,nan,nan,nan,0,-1
619627510,nan,nan,nan,nan,nan,0,-1
619827511,nan,nan,nan,nan,nan,0,-1
620027511,nan,nan,nan,nan,nan,0,-1
620227522,nan,nan,nan,nan,nan,0,-1
620427510,nan,nan,nan,nan,nan,0,-1
620627499,nan,nan,nan,nan,nan,0,-1
620827499,nan,nan,nan,nan,nan,0,-1
621027556,nan,nan,nan,nan,nan,0,-1
621227512,nan,nan,nan,nan,nan,0,-1
621427515,nan,nan,nan,nan,nan,0,-1
621627499,nan,nan,nan,nan,nan,0,-1
621827510,nan,nan,nan,nan,nan,0,-1
622027517,nan,nan,nan,nan,nan,0,-1
622227585,nan,nan,nan,nan,nan,0,-1
622427520,nan,nan,nan,nan,nan,0,-1
622627510,nan,nan,nan,nan,nan,0,-1
622827589,nan,nan,nan,nan,nan,0,-1
623027512,nan,nan,nan,nan,nan,0,-1
623227510,nan,nan,nan,nan,nan,0,-1
623427513,nan,nan,nan,nan,nan,0,-1
623627529,nan,nan,nan,nan,nan,0,-1
623827509,nan,nan,nan,nan,nan,0,-1
624027499,nan,nan,nan,nan,nan,0,-1
624227530,nan,nan,nan,nan,nan,0,-1
624427649,nan,nan,nan,nan,nan,0,-1
624627682,nan,nan,nan,nan,nan,0,-1
624827511,nan,nan,nan,nan,nan,0,-1
625027511,nan,nan,nan,nan,nan,0,-1
625227518,nan,nan,nan,nan,nan,0,-1
625427508,nan,nan,nan,nan,nan,0,-1
625827499,nan,nan,nan,nan,nan,0,-1
626027513,nan,nan,nan,nan,nan,0,-1
626227497,nan,nan,nan,nan,nan,0,-1
626427590,nan,nan,nan,nan,nan,0,-1
626627628,nan,nan,nan,nan,nan,0,-1
626827506,nan,nan,nan,nan,nan,0,-1
627027503,nan,nan,nan,nan,nan,0,-1
627227550,nan,nan,nan,nan,nan,0,-1
627427515,nan,nan,nan,nan,nan,0,-1
627627510,nan,nan,nan,nan,nan,0,-1
627827507,nan,nan,nan,nan,nan,0,-1
628027516,nan,nan,nan,nan,nan,0,-1
628227501,nan,nan,nan,nan,nan,0,-1
628427540,nan,nan,nan,nan,nan,0,-1
628627560,nan,nan,nan,nan,nan,0,-1
628827507,nan,nan,nan,nan,nan,0,-1
629027502,nan,nan,nan,nan,nan,0,-1
629227569,nan,nan,nan,nan,nan,0,-1
629427534,nan,nan,nan,nan,nan,0,-1
629627561,nan,nan,nan,nan,nan,0,-1
629827664,nan,nan,nan,nan,nan,0,-1
630027740,nan,nan,nan,nan,nan,0,-1
630227510,nan,nan,nan,nan,nan,0,-1
630627513,nan,nan,nan,nan,nan,0,-1
630827519,nan,nan,nan,nan,nan,0,-1
631027514,nan,nan,nan,nan,nan,0,-1
631227512,nan,nan,nan,nan,nan,0,-1
631427514,nan,nan,nan,nan,nan,0,-1
631627507,nan,nan,nan,nan,nan,0,-1
631827559,nan,nan,nan,nan,nan,0,-1
632027510,nan,nan,nan,nan,nan,0,-1
632227555,nan,nan,nan,nan,nan,0,-1
632427509,nan,nan,nan,nan,nan,0,-1
632627509,nan,nan,nan,nan,nan,0,-1
632827504,nan,nan,nan,nan,nan,0,-1
633027515,nan,nan,nan,nan,nan,0,-1
633227509,nan,nan,nan,nan,nan,0,-1
633427507,nan,nan,nan,nan,nan,0,-1
633627555,nan,nan,nan,nan,nan,0,-1
633827510,nan,nan,nan,nan,nan,0,-1
634027514,nan,nan,nan,nan,nan,0,-1
634227499,nan,nan,nan,nan,nan,0,-1
634427510,nan,nan,nan,nan,nan,0,-1
635027613,nan,nan,nan,nan,nan,0,-1
635227727,nan,nan,nan,nan,nan,0,-1
635427801,nan,nan,nan,nan,nan,0,-1
635627513,nan,nan,nan,nan,nan,0,-1
635827499,nan,nan,nan,nan,nan,0,-1
636027510,nan,nan,nan,nan,nan,0,-1
636227504,nan,nan,nan,nan,nan,0,-1
636427508,nan,nan,nan,nan,nan,0,-1
636827501,nan,nan,nan,nan,nan,0,-1
637027504,nan,nan,nan,nan,nan,0,-1
637227553,nan,nan,nan,nan,nan,0,-1
637427504,nan,nan,nan,nan,nan,0,-1
637627504,nan,nan,nan,nan,nan,0,-1
637827499,nan,nan,nan,nan,nan,0,-1
638027504,nan,nan,nan,nan,nan,0,-1
638227504,nan,nan,nan,nan,nan,0,-1
638427499,nan,nan,nan,nan,nan,0,-1
638627549,nan,nan,nan,nan,nan,0,-1
638827513,nan,nan,nan,nan,nan,0,-1
639027507,nan,nan,nan,nan,nan,0,-1
639227591,nan,nan,nan,nan,nan,0,-1
639427523,nan,nan,nan,nan,nan,0,-1
639627564,nan,nan,nan,nan,nan,0,-1
639827507,nan,nan,nan,nan,nan,0,-1
640027616,nan,nan,nan,nan,nan,0,-1
640227695,nan,nan,nan,nan,nan,0,-1
640427763,nan,nan,nan,nan,nan,0,-1
640627509,nan,nan,nan,nan,nan,0,-1
640827513,nan,nan,nan,nan,nan,0,-1
641027515,nan,nan,nan,nan,nan,0,-1
641227499,nan,nan,nan,nan,nan,0,-1
641427512,nan,nan,nan,nan,nan,0,-1
641627510,nan,nan,nan,nan,nan,0,-1
641827516,nan,nan,nan,nan,nan,0,-1
642027510,nan,nan,nan,nan,nan,0,-1
642227558,nan,nan,nan,nan,nan,0,-1
642427510,nan,nan,nan,nan,nan,0,-1
642627506,nan,nan,nan,nan,nan,0,-1
642827499,nan,nan,nan,nan,nan,0,-1
643027523,nan,nan,nan,nan,nan,0,-1
643227512,nan,nan,nan,nan,nan,0,-1
643427551,nan,nan,nan,nan,nan,0,-1
643627520,nan,nan,nan,nan,nan,0,-1
643827559,nan,nan,nan,nan,nan,0,-1
644027522,nan,nan,nan,nan,nan,0,-1
644227514,nan,nan,nan,nan,nan,0,-1
644427513,nan,nan,nan,nan,nan,0,-1
644627499,nan,nan,nan,nan,nan,0,-1
644827539,nan,nan,nan,nan,nan,0,-1
645027720,nan,nan,nan,nan,nan,0,-1
645227715,nan,nan,nan,nan,nan,0,-1
645427509,nan,nan,nan,nan,nan,0,-1
645627508,nan,nan,nan,nan,nan,0,-1
645827518,nan,nan,nan,nan,nan,0,-1
646027511,nan,nan,nan,nan,nan,0,-1
646227519,nan,nan,nan,nan,nan,0,-1
646427515,nan,nan,nan,nan,nan,0,-1
646627510,nan,nan,nan,nan,nan,0,-1
646827548,nan,nan,nan,nan,nan,0,-1
647027509,nan,nan,nan,nan,nan,0,-1
647227572,nan,nan,nan,nan,nan,0,-1
647427513,nan,nan,nan,nan,nan,0,-1
647627535,nan,nan,nan,nan,nan,0,-1
647827502,nan,nan,nan,nan,nan,0,-1
648027560,nan,nan,nan,nan,nan,0,-1
648227510,nan,nan,nan,nan,nan,0,-1
648427508,nan,nan,nan,nan,nan,0,-1
648627515,nan,nan,nan,nan,nan,0,-1
648827507,nan,nan,nan,nan,nan,0,-1
649027510,nan,nan,nan,nan,nan,0,-1
649227512,nan,nan,nan,nan,nan,0,-1
649427545,nan,nan,nan,nan,nan,0,-1
649627507,nan,nan,nan,nan,nan,0,-1
649827622,nan,nan,nan,nan,nan,0,-1
650027747,nan,nan,nan,nan,nan,0,-1
650227513,nan,nan,nan,nan,nan,0,-1
650427513,nan,nan,nan,nan,nan,0,-1
650627499,nan,nan,nan,nan,nan,0,-1
650827525,nan,nan,nan,nan,nan,0,-1
651027499,nan,nan,nan,nan,nan,0,-1
651227510,nan,nan,nan,nan,nan,0,-1
651427515,nan,nan,nan,nan,nan,0,-1
651627543,nan,nan,nan,nan,nan,0,-1
651827556,nan,nan,nan,nan,nan,0,-1
652027509,nan,nan,nan,nan,nan,0,-1
652227592,nan,nan,nan,nan,nan,0,-1
652427499,nan,nan,nan,nan,nan,0,-1
652627512,nan,nan,nan,nan,nan,0,-1
652827502,nan,nan,nan,nan,nan,0,-1
653027509,nan,nan,nan,nan,nan,0,-1
653227510,nan,nan,nan,nan,nan,0,-1
653427511,nan,nan,nan,nan,nan,0,-1
653627519,nan,nan,nan,nan,nan,0,-1
653827499,nan,nan,nan,nan,nan,0,-1
654027512,nan,nan,nan,nan,nan,0,-1
654227507,nan,nan,nan,nan,nan,0,-1
654427613,nan,nan,nan,nan,nan,0,-1
654627624,nan,nan,nan,nan,nan,0,-1
654827738,nan,nan,nan,nan,nan,0,-1
655027512,nan,nan,nan,nan,nan,0,-1
655227499,nan,nan,nan,nan,nan,0,-1
655427513,nan,nan,nan,nan,nan,0,-1
655627511,nan,nan,nan,nan,nan,0,-1
655827501,nan,nan,nan,nan,nan,0,-1
656227514,nan,nan,nan,nan,nan,0,-1
656427599,nan,nan,nan,nan,nan,0,-1
656627505,nan,nan,nan,nan,nan,0,-1
656827509,nan,nan,nan,nan,nan,0,-1
657027504,nan,nan,nan,nan,nan,0,-1
657227549,nan,nan,nan,nan,nan,0,-1
657427507,nan,nan,nan,nan,nan,0,-1
657627499,nan,nan,nan,nan,nan,0,-1
657827499,nan,nan,nan,nan,nan,0,-1
658027504,nan,nan,nan,nan,nan,0,-1
658227510,nan,nan,nan,nan,nan,0,-1
658427507,nan,nan,nan,nan,nan,0,-1
658627514,nan,nan,nan,nan,nan,0,-1
658827525,nan,nan,nan,nan,nan,0,-1
659027508,nan,nan,nan,nan,nan,0,-1
659227588,nan,nan,nan,nan,nan,0,-1
659427732,nan,nan,nan,nan,nan,0,-1
659627512,nan,nan,nan,nan,nan,0,-1
659827511,nan,nan,nan,nan,nan,0,-1
660027513,nan,nan,nan,nan,nan,0,-1
660227514,nan,nan,nan,nan,nan,0,-1
660427510,nan,nan,nan,nan,nan,0,-1
660627499,nan,nan,nan,nan,nan,0,-1
660827511,nan,nan,nan,nan,nan,0,-1
661027510,nan,nan,nan,nan,nan,0,-1
661227499,nan,nan,nan,nan,nan,0,-1
661427509,nan,nan,nan,nan,nan,0,-1
661627510,nan,nan,nan,nan,nan,0,-1
661827516,nan,nan,nan,nan,nan,0,-1
662027510,nan,nan,nan,nan,nan,0,-1
662227540,nan,nan,nan,nan,nan,0,-1
662427499,nan,nan,nan,nan,nan,0,-1
662627517,nan,nan,nan,nan,nan,0,-1
662827499,nan,nan,nan,nan,nan,0,-1
663027510,nan,nan,nan,nan,nan,0,-1
663227507,nan,nan,nan,nan,nan,0,-1
663427507,nan,nan,nan,nan,nan,0,-1
663627559,nan,nan,nan,nan,nan,0,-1
664027703,nan,nan,nan,nan,nan,0,-1
664227509,nan,nan,nan,nan,nan,0,-1
664427519,nan,nan,nan,nan,nan,0,-1
664627512,nan,nan,nan,nan,nan,0,-1
664827512,nan,nan,nan,nan,nan,0,-1
665027513,nan,nan,nan,nan,nan,0,-1
665227510,nan,nan,nan,nan,nan,0,-1
665427516,nan,nan,nan,nan,nan,0,-1
665627524,nan,nan,nan,nan,nan,0,-1
665827552,nan,nan,nan,nan,nan,0,-1
666027511,nan,nan,nan,nan,nan,0,-1
666227512,nan,nan,nan,nan,nan,0,-1
666627510,nan,nan,nan,nan,nan,0,-1
666827505,nan,nan,nan,nan,nan,0,-1
667027504,nan,nan,nan,nan,nan,0,-1
667227534,nan,nan,nan,nan,nan,0,-1
667427507,nan,nan,nan,nan,nan,0,-1
667627509,nan,nan,nan,nan,nan,0,-1
667827586,nan,nan,nan,nan,nan,0,-1
668027499,nan,nan,nan,nan,nan,0,-1
668227559,nan,nan,nan,nan,nan,0,-1
668627753,nan,nan,nan,nan,nan,0,-1
668827509,nan,nan,nan,nan,nan,0,-1
669027512,nan,nan,nan,nan,nan,0,-1
669227509,nan,nan,nan,nan,nan,0,-1
669427513,nan,nan,nan,nan,nan,0,-1
669627511,nan,nan,nan,nan,nan,0,-1
669827507,nan,nan,nan,nan,nan,0,-1
670027499,nan,nan,nan,nan,nan,0,-1
670227510,nan,nan,nan,nan,nan,0,-1
670427510,nan,nan,nan,nan,nan,0,-1
670627510,nan,nan,nan,nan,nan,0,-1
670827550,nan,nan,nan,nan,nan,0,-1
671227509,nan,nan,nan,nan,nan,0,-1
671427516,nan,nan,nan,nan,nan,0,-1
671627514,nan,nan,nan,nan,nan,0,-1
671827503,nan,nan,nan,nan,nan,0,-1
672027499,nan,nan,nan,nan,nan,0,-1
672227518,nan,nan,nan,nan,nan,0,-1
672427511,nan,nan,nan,nan,nan,0,-1
672627567,nan,nan,nan,nan,nan,0,-1
672827640,nan,nan,nan,nan,nan,0,-1
673027742,nan,nan,nan,nan,nan,0,-1
673227512,nan,nan,nan,nan,nan,0,-1
673427511,nan,nan,nan,nan,nan,0,-1
673627513,nan,nan,nan,nan,nan,0,-1
673827510,nan,nan,nan,nan,nan,0,-1
674027505,nan,nan,nan,nan,nan,0,-1
674227504,nan,nan,nan,nan,nan,0,-1
674427597,nan,nan,nan,nan,nan,0,-1
674627513,nan,nan,nan,nan,nan,0,-1
674827504,nan,nan,nan,nan,nan,0,-1
675027499,nan,nan,nan,nan,nan,0,-1
675227504,nan,nan,nan,nan,nan,0,-1
675427503,nan,nan,nan,nan,nan,0,-1
675627508,nan,nan,nan,nan,nan,0,-1
675827548,nan,nan,nan,nan,nan,0,-1
676027507,nan,nan,nan,nan,nan,0,-1
676227507,nan,nan,nan,nan,nan,0,-1
676427499,nan,nan,nan,nan,nan,0,-1
676627535,nan,nan,nan,nan,nan,0,-1
676827518,nan,nan,nan,nan,nan,0,-1
677027605,nan,nan,nan,nan,nan,0,-1
677227681,nan,nan,nan,nan,nan,0,-1
677427512,nan,nan,nan,nan,nan,0,-1
677627509,nan,nan,nan,nan,nan,0,-1
677827509,nan,nan,nan,nan,nan,0,-1
678027514,nan,nan,nan,nan,nan,0,-1
678227512,nan,nan,nan,nan,nan,0,-1
678427510,nan,nan,nan,nan,nan,0,-1
678627513,nan,nan,nan,nan,nan,0,-1
678827510,nan,nan,nan,nan,nan,0,-1
679027510,nan,nan,nan,nan,nan,0,-1
679227509,nan,nan,nan,nan,nan,0,-1
679427561,nan,nan,nan,nan,nan,0,-1
679627512,nan,nan,nan,nan,nan,0,-1
680027513,nan,nan,nan,nan,nan,0,-1
680227510,nan,nan,nan,nan,nan,0,-1
680427504,nan,nan,nan,nan,nan,0,-1
680627499,nan,nan,nan,nan,nan,0,-1
680827559,nan,nan,nan,nan,nan,0,-1
681027509,nan,nan,nan,nan,nan,0,-1
681227576,nan,nan,nan,nan,nan,0,-1
681427615,nan,nan,nan,nan,nan,0,-1
681627710,nan,nan,nan,nan,nan,0,-1
681827509,nan,nan,nan,nan,nan,0,-1
682027510,nan,nan,nan,nan,nan,0,-1
682227512,nan,nan,nan,nan,nan,0,-1
682427512,nan,nan,nan,nan,nan,0,-1
682627507,nan,nan,nan,nan,nan,0,-1
682827502,nan,nan,nan,nan,nan,0,-1
683027560,nan,nan,nan,nan,nan,0,-1
683227511,nan,nan,nan,nan,nan,0,-1
683427510,nan,nan,nan,nan,nan,0,-1
683627499,nan,nan,nan,nan,nan,0,-1
683827509,nan,nan,nan,nan,nan,0,-1
684027507,nan,nan,nan,nan,nan,0,-1
684227499,nan,nan,nan,nan,nan,0,-1
684427549,nan,nan,nan,nan,nan,0,-1
684627499,nan,nan,nan,nan,nan,0,-1
684827507,nan,nan,nan,nan,nan,0,-1
685027514,nan,nan,nan,nan,nan,0,-1
685227547,nan,nan,nan,nan,nan,0,-1
685427533,nan,nan,nan,nan,nan,0,-1
685627609,nan,nan,nan,nan,nan,0,-1
685827680,nan,nan,nan,nan,nan,0,-1
686027512,nan,nan,nan,nan,nan,0,-1
686227512,nan,nan,nan,nan,nan,0,-1
686427502,nan,nan,nan,nan,nan,0,-1
686627510,nan,nan,nan,nan,nan,0,-1
686827509,nan,nan,nan,nan,nan,0,-1
687027508,nan,nan,nan,nan,nan,0,-1
687227543,nan,nan,nan,nan,nan,0,-1
687427515,nan,nan,nan,nan,nan,0,-1
687627509,nan,nan,nan,nan,nan,0,-1
687827510,nan,nan,nan,nan,nan,0,-1
688027509,nan,nan,nan,nan,nan,0,-1
688227509,nan,nan,nan,nan,nan,0,-1
688427514,nan,nan,nan,nan,nan,0,-1
688627537,nan,nan,nan,nan,nan,0,-1
688827499,nan,nan,nan,nan,nan,0,-1
689027510,nan,nan,nan,nan,nan,0,-1
689227520,nan,nan,nan,nan,nan,0,-1
689427546,nan,nan,nan,nan,nan,0,-1
689627581,nan,nan,nan,nan,nan,0,-1
689827604,nan,nan,nan,nan,nan,0,-1
690027687,nan,nan,nan,nan,nan,0,-1
690427517,nan,nan,nan,nan,nan,0,-1
690627513,nan,nan,nan,nan,nan,0,-1
690827514,nan,nan,nan,nan,nan,0,-1
691027514,nan,nan,nan,nan,nan,0,-1
691227517,nan,nan,nan,nan,nan,0,-1
691427567,nan,nan,nan,nan,nan,0,-1
691627504,nan,nan,nan,nan,nan,0,-1
691827504,nan,nan,nan,nan,nan,0,-1
692227513,nan,nan,nan,nan,nan,0,-1
692427510,nan,nan,nan,nan,nan,0,-1
692627504,nan,nan,nan,nan,nan,0,-1
692827504,nan,nan,nan,nan,nan,0,-1
693027499,nan,nan,nan,nan,nan,0,-1
693227499,nan,nan,nan,nan,nan,0,-1
693427522,nan,nan,nan,nan,nan,0,-1
693627516,nan,nan,nan,nan,nan,0,-1
693827572,nan,nan,nan,nan,nan,0,-1
694027602,nan,nan,nan,nan,nan,0,-1
694227696,nan,nan,nan,nan,nan,0,-1
694427519,nan,nan,nan,nan,nan,0,-1
694627509,nan,nan,nan,nan,nan,0,-1
694827509,nan,nan,nan,nan,nan,0,-1
695027500,nan,nan,nan,nan,nan,0,-1
695227519,nan,nan,nan,nan,nan,0,-1
695427511,nan,nan,nan,nan,nan,0,-1
695627510,nan,nan,nan,nan,nan,0,-1
695827515,nan,nan,nan,nan,nan,0,-1
696027509,nan,nan,nan,nan,nan,0,-1
696227513,nan,nan,nan,nan,nan,0,-1
696427499,nan,nan,nan,nan,nan,0,-1
696627514,nan,nan,nan,nan,nan,0,-1
696827513,nan,nan,nan,nan,nan,0,-1
697027520,nan,nan,nan,nan,nan,0,-1
697227624,nan,nan,nan,nan,nan,0,-1
697427530,nan,nan,nan,nan,nan,0,-1
697627625,nan,nan,nan,nan,nan,0,-1
697827558,nan,nan,nan,nan,nan,0,-1
