timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var,source
394627506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
395627553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
396627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
397627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
398627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
399627493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
400627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
401627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
402627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
403627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
404627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
405627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
406627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
407627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
408627561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
409627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
410627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
411627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
412627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
413627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
414627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
415627728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
416627587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
417627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
418627760,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
419627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
420627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
421627674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
422627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
423627557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
424627639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
425627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
426627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
427627541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
428627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
429627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
430627559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
431627518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
432627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
433627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
434627849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
435627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
436627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
437627529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
438627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
439627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
440627554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
441627675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
442627500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
444627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
445627643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
446627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
447627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
448627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
449627602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
450627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
451627518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
453627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
454627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
455627552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
456627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
457627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
458627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
459627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
460627563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
461627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
462627655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
463627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
464627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
465627554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
466627523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
467627681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
468627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
469627547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
470627543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
471627552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
472627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
473627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
474627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
475627542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
476627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
477627501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
478627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
479627550,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
480627552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
481627568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
482627506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
483627543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
484627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486627628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487627522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490627532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491627520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
493627536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
494627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
495627655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
496627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
497627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
498627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
499627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
500627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
501627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
502627610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
503627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
504627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
505627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
506627522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
507627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
508627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
509627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
510627523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
511627546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
512627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
513627518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
514627501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
515627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
516627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
517627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
518627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
519627737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
520627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
521627548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
522627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
523627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
524627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
525627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
526627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
527627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
528627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
529627523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
530627669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
531627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
532627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
533627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
534627548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
535627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
536627529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
537627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
538627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
539627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
540627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
541627603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
543627506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
544627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
545627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
546627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
547627689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
548627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
549627557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
550627532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
551627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
552627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
553627774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
554627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
555627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
556627506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
557627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
558627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
559627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
560627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
561627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
562627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
563627587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
564627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
565627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
566627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
567627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
568627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
569627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
570627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
571627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
572627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
573627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
574627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
575627527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
576627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
577627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
578627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
579627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
580627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
581627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
582627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
583627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
584627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
585627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
586627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
587627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
588627560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
589627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
590627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
591627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
592627575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
593627552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
594627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
595627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
596627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
597627559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
598627551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
599627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
600627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
601627761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
602627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
604627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
605627538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
606627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
608627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
609627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
610627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
611627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
612627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
613627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
614627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
615627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
616627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
617627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
618627601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
619627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
620627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
621627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
622627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
623627529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
624627682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
626627628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
627627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
628627560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
629627561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
630627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
631627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
632627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
633627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
634627523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
635627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
637627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
638627549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
639627564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
640627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
641627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
642627506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
643627520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
644627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
645627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
646627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
647627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
648627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
649627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
650627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
651627543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
652627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
653627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
654627624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
655627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
656627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
657627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
658627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
659627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
660627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
661627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
662627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
663627559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
664627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
665627524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
666627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
667627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
668627753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
669627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
670627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
671627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
672627567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
673627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
674627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
675627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
676627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
677627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
678627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
679627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
680627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
681627710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
682627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
683627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
684627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
685627609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
686627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
687627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
688627537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
689627581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
690627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
691627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
692627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
693627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
694627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
695627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
696627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
697627625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
