timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
122089190,122086502,1114122,2228234,-6.6388966e-05,0.00011329514,7.150229e-05,-0.00068206794,-0.00022780869,-0.048422243,4915,4915,0
122589584,122589294,1114122,2228234,-3.0072326e-05,0.00010236794,8.36714e-05,-0.0010193267,-0.00074067916,-0.05021716,5008,5033,0
123088591,123087167,1114122,2228234,-7.848612e-05,8.383e-05,6.491772e-05,-0.0005207117,-0.001100938,-0.050768442,5106,5111,0
123590133,123589903,1114122,2228234,0.000104824525,0.00011218561,8.497917e-05,0.0005360682,-0.0017310511,-0.049395844,5049,4981,0
126091520,126091221,1114122,2228234,0.00039638655,0.0001353761,7.6577926e-05,-0.0011134899,-0.0017585467,-0.04991639,5002,4998,0
127091998,127091795,1114122,2228234,-2.280509e-05,0.00014933897,4.8797152e-05,-0.00041524757,-0.0012976683,-0.05012406,5023,5022,0
128590517,128590381,1114122,2228234,3.4373377e-06,0.00012832368,4.851456e-05,-0.00051226007,-0.0017731439,-0.049583167,5005,4998,0
130088689,130088482,1114122,2228234,8.098392e-05,8.8111374e-05,8.842404e-05,-0.00039976748,-0.00084307673,-0.05017668,5035,5035,0
131086726,131086508,1114122,2228234,-1.6244684e-06,6.1553605e-05,5.0170886e-05,-0.0008413847,-0.00035544558,-0.05002889,4913,5007,0
131592142,131591841,1114122,2228234,-0.00013578648,5.6636345e-05,5.424837e-05,-0.0004568122,0.00014626452,-0.049310483,5034,4968,0
132590060,132589856,1114122,2228234,2.0176594e-05,0.000109742,6.0308434e-05,0.00065885007,-0.0005537649,-0.051074136,4966,5031,0
134090966,134090740,1114122,2228234,-0.00019214061,4.5768353e-05,2.6571093e-05,-0.00078651955,-0.0012406165,-0.049666233,5043,4908,0
134588719,134588513,1114122,2228234,-1.700942e-05,6.431199e-05,4.7439757e-05,-0.00074087555,-0.0011380049,-0.048885614,5040,4963,0
135090179,135088831,1114122,2228234,-0.0004767397,0.00013252588,6.660912e-05,-0.0009394991,-0.000827276,-0.050088473,4817,5080,0
135591837,135591589,1114122,2228234,-0.00021047783,6.4411564e-05,6.6722205e-05,-0.0005555828,0.0003909031,-0.049479038,5007,5009,0
136089733,136089445,1114122,2228234,-6.619841e-05,8.909729e-05,4.597885e-05,-3.181836e-05,-0.0004895619,-0.05063953,5087,5106,0
137087874,137087524,1114122,2228234,-0.00010204941,6.393956e-05,2.491526e-05,-0.00022056323,-0.00031398883,-0.04925562,5104,4966,0
139591598,139591337,1114122,2228234,-3.4125045e-05,0.00012264437,4.9591148e-05,-0.00032883653,-0.0005849077,-0.048998676,4974,4980,0
141087444,141087173,1114122,2228234,-3.4840077e-06,7.429263e-05,4.8078033e-05,-0.00049125595,-0.00024593074,-0.04900797,4936,4935,0
142590715,142590544,1114122,2228234,3.0397294e-05,0.00012257566,1.9178617e-05,-0.0012562482,-0.0021001,-0.06017559,4999,6007,0
143591341,143591147,1114122,2228234,-3.6469497e-05,8.6723245e-05,2.7475035e-05,-0.000600054,-0.0013430581,-0.04731711,5042,4924,0
144091625,144091377,1114122,2228234,-3.3365417e-05,0.00012150346,2.793591e-05,-6.2496997e-07,-0.0007892966,-0.049133923,4984,4988,0
145588950,145587350,1114122,2228234,-4.9328515e-05,9.207009e-05,4.519029e-05,-0.00040563417,-0.0012891287,-0.050709207,5131,5034,0
146588309,146585342,1114122,2228234,-4.6275283e-05,8.8899724e-05,5.329271e-05,-0.0010710581,-0.001283926,-0.04966537,5007,5082,0
147591100,147588528,1114122,2228234,-2.4340356e-05,8.552618e-05,7.457931e-05,0.00011885268,-0.0007261782,-0.050229304,5110,5061,0
148589794,148588941,1114122,2228234,-6.0184095e-05,6.688594e-05,8.021556e-05,-0.0009510034,-0.0005854534,-0.049298126,4970,5032,0
151088190,151087935,1114122,2228234,-9.295174e-05,9.754028e-05,2.549345e-05,-0.000586901,-0.0009826907,-0.050693825,5070,5070,0
151588495,151588202,1114122,2228234,-9.7424556e-05,7.6201504e-05,3.8648235e-05,0.00025765857,-0.0010687271,-0.05078329,5056,5069,0
152591444,152591233,1114122,2228234,-4.7151498e-05,7.231213e-05,4.680372e-05,-0.00041197496,-0.0017692491,-0.048871987,4971,5038,0
153089414,153089034,1114122,2228234,-5.581491e-05,0.00010930122,4.2061565e-05,-0.00012268175,-0.0010546409,-0.04981549,4993,4983,0
153592192,153591885,1114122,2228234,-1.16981555e-05,0.00012480083,4.6679634e-05,8.9612215e-05,-0.0009821837,-0.049958628,5091,5108,0
155087873,155087657,1114122,2228234,1.2568977e-06,0.00011944069,2.9935192e-05,-0.0010747199,-0.0013442932,-0.048522186,4963,4964,0
155588210,155587937,1114122,2228234,-3.0883446e-05,8.7698805e-05,6.35603e-05,-0.0013948627,-0.00060155377,-0.049491897,5005,5005,0
157089392,157088904,1114122,2228234,-1.4793924e-05,6.301003e-05,2.742893e-05,-0.0002905614,-0.0014721754,-0.051150158,5054,5144,0
158092176,158091917,1114122,2228234,-6.2886174e-05,9.155697e-05,5.0830156e-05,0.0007275015,-0.001462086,-0.049873322,5001,5007,0
159090208,159089941,1114122,2228234,-5.075689e-05,9.408559e-05,4.3535543e-05,-0.00086181995,-0.001183122,-0.048854243,4965,5030,0
160088391,160088027,1114122,2228234,-6.669183e-05,9.3310795e-05,3.815641e-05,-0.0006912311,-0.0005170581,-0.038393483,5006,3896,0
160591136,160590843,1114122,2228234,-7.364712e-05,0.00010529111,4.465318e-05,-0.0014915933,-0.000100226156,-0.050350435,5024,5138,0
161088923,161088621,1114122,2228234,-4.1036354e-05,6.9111906e-05,5.3389496e-05,8.343127e-05,-0.00064634247,-0.039794028,5005,3952,0
163090103,163089775,1114122,2228234,-4.528118e-05,9.469527e-05,4.3523232e-05,-9.8490156e-05,-0.0015902135,-0.049171124,5011,4949,0
165588999,165588775,1114122,2228234,-1.637347e-05,0.00011749855,2.1873293e-05,-0.0011923454,-0.0010189653,-0.04990563,5076,5002,0
166091712,166091485,1114122,2228234,-6.2684434e-05,0.0001036622,4.6497138e-05,-0.0009304418,-0.00032501775,-0.049038384,4957,5023,0
168591178,168590437,1114122,2228234,0.00022517025,0.00013953912,5.239768e-05,-0.00065625494,-0.0018606957,-0.051245157,4913,4978,0
170591835,170591587,1114122,2228234,-5.336711e-05,0.00010445093,9.546796e-06,-0.00082708866,-0.0005969075,-0.0493728,4966,5042,0
171087092,171086879,1114122,2228234,-0.00013857555,0.00010149371,5.7728503e-05,-0.0011849677,-0.00027318523,-0.048568636,4982,4982,0
171590128,171589738,1114122,2228234,-7.823148e-05,6.721876e-05,2.0651225e-05,-0.0005750378,-0.00096820353,-0.05093006,5060,5088,0
172087703,172084980,1114122,2228234,-4.7411973e-05,0.00013001556,4.651214e-05,0.0003305226,-0.001917217,-0.04745808,4986,4890,0
172588013,172587751,1114122,2228234,3.0989013e-05,7.020785e-05,5.3204607e-05,-0.0005418344,-0.00078683154,-0.04914145,4953,5029,0
173591398,173590956,1114122,2228234,-5.1287905e-05,9.701568e-05,1.7467253e-05,-0.0008258422,-0.0005317722,-0.05021823,5118,5039,0
174089551,174088630,1114122,2228234,-1.6731694e-05,5.3686384e-05,2.7477936e-05,-0.00039582397,-0.0013955676,-0.050589293,4918,4969,0
175092005,175091694,1114122,2228234,-4.421977e-05,7.564891e-05,2.8277846e-05,7.4885764e-05,-0.00048703313,-0.049964327,4988,4988,0
175592289,175592031,1114122,2228234,-7.138775e-05,0.00012557919,2.628586e-05,-0.00071768794,-0.0013174665,-0.048438977,5039,4944,0
176090071,176089809,1114122,2228234,-6.471635e-05,0.00011003397,3.8934282e-05,-0.0016215064,-0.0015309686,-0.04716771,4945,4865,0
177088265,177087890,1114122,2228234,-9.420259e-05,8.676489e-05,1.86319e-05,-0.0010060425,-0.0003735805,-0.04884345,4890,4984,0
177590904,177590662,1114122,2228234,-3.6336234e-05,0.00010978136,4.510442e-05,-0.0013965138,-0.0010541045,-0.04866001,5011,5007,0
178589156,178588772,1114122,2228234,-4.1772684e-05,9.061518e-05,5.2439154e-05,-0.00027378305,-0.00082335237,-0.04974897,5003,4928,0
179592169,179591841,1114122,2228234,-4.160553e-05,6.593817e-05,4.8281363e-05,-0.0013173135,-0.00069107197,-0.049531363,5015,5015,0
180591052,180590902,1114122,2228234,-3.3262277e-05,0.000115545954,1.9166653e-05,-0.000112783906,-0.0013995568,-0.05160373,5006,5297,0
181088115,181087754,1114122,2228234,-4.2321248e-05,0.00011454678,7.054054e-05,-0.0015082171,-0.0015875917,-0.049522083,5046,4979,0
182088501,182085778,1114122,2228234,1.7214794e-05,0.00011454872,5.3126896e-05,-0.0010995852,-0.0010754967,-0.049099114,4953,4951,0
183091600,183088977,1114122,2228234,-5.8019214e-05,8.418794e-05,5.5349086e-05,-0.0005854813,-0.00081523333,-0.05041731,5065,5048,0
183592006,183591680,1114122,2228234,-1.1231446e-05,0.00011747892,5.7635694e-05,0.00014745581,-0.0009814149,-0.050590217,4998,5064,0
184590020,184589762,1114122,2228234,-2.7143178e-05,9.8558965e-05,7.1620525e-05,-0.0002912883,-0.000945773,-0.048926495,5023,5023,0
185588147,185587895,1114122,2228234,-3.0904805e-05,8.797619e-05,4.5489138e-05,-0.00089895364,-0.0010610592,-0.047016606,4958,4946,0
186090897,186090635,1114122,2228234,-4.3780867e-05,8.1490616e-05,2.5648818e-05,-0.0011931632,-0.0007089806,-0.04999388,4975,5053,0
186586103,186585912,1114122,2228234,-2.1370957e-05,0.00011091953,5.344154e-05,-0.00086725404,-0.0005199542,-0.048088305,4987,4986,0
187588057,187586515,1114122,2228234,5.4234668e-05,0.00010171062,5.1901778e-05,-0.00059833576,-0.0009261713,-0.049214624,4972,4969,0
188089573,188089305,1114122,2228234,-0.0001273732,5.517012e-05,2.8697921e-05,-0.0006232992,-0.0016287309,-0.050733518,4998,5109,0
188589848,188589591,1114122,2228234,-2.6831118e-05,8.972603e-05,5.142455e-05,-0.00016351153,-0.0011132542,-0.049503393,4990,4989,0
189587966,189587747,1114122,2228234,-6.0507416e-05,7.20482e-05,5.4441527e-05,-0.0012583674,-0.0013096405,-0.048995305,4999,5012,0
190090750,190090498,1114122,2228234,-5.7105823e-05,7.053677e-05,3.2876032e-05,0.00037454913,-0.001169538,-0.04904921,4980,4912,0
192589652,192589458,1114122,2228234,-0.00017937599,5.832401e-05,3.511151e-05,-5.4849883e-05,-0.0012435565,-0.04951418,5013,5013,0
193090708,193089738,1114122,2228234,-0.0002326335,8.0415506e-05,3.4760236e-05,-0.00056252617,-0.0012615251,-0.0481367,4914,4900,0
194590849,194590618,1114122,2228234,-0.00012317789,7.279725e-05,6.281473e-05,0.00013836974,-0.0024566639,-0.048750717,4945,5011,0
195588960,195588739,1114122,2228234,-7.936647e-06,9.182274e-05,2.6673193e-05,-0.00025509312,-0.00054583646,-0.050303277,5037,5034,0
196091708,196091514,1114122,2228234,-2.4430077e-05,5.2442505e-05,2.4770383e-05,-0.0010717594,-0.0011043414,-0.049172606,5015,5015,0
196587162,196586914,1114122,2228234,-5.945859e-05,0.00013030684,5.7396355e-05,-0.0005398904,-0.0006143044,-0.049863555,5106,5026,0
197088361,197088107,1114122,2228234,-6.177116e-05,0.00010059738,4.842019e-05,-0.00061988295,-0.00042054296,-0.050964203,5014,5261,0
198087889,198087674,1114122,2228234,-7.688607e-05,7.1585666e-05,3.9570547e-05,-0.0018385957,-4.31448e-05,-0.050105143,4981,4981,0
198588310,198587997,1114122,2228234,-2.6993237e-05,0.000107482774,2.9229235e-05,-0.0006898258,-0.00092118414,-0.04803594,4984,4850,0
199091188,199090826,1114122,2228234,-2.7085965e-05,0.000101200065,1.1604537e-05,-0.0003611042,-0.0005643204,-0.0507731,5007,5094,0
199591477,199591104,1114122,2228234,-3.3358225e-05,9.203186e-05,6.6551256e-05,-0.0020971354,-0.0012919905,-0.04981943,5043,5045,0
200089114,200088862,1114122,2228234,-5.8514916e-06,5.5797067e-05,4.4888584e-05,-0.0008373097,-0.0016108654,-0.049405966,4985,4984,0
202087789,202085056,1114122,2228234,-2.774191e-05,7.209937e-05,2.0431637e-05,-0.0005731871,-0.000349961,-0.04893467,5008,5008,0
203088534,203088379,1114122,2228234,3.4913999e-06,9.371823e-05,3.6982266e-05,-0.001061145,-0.00073095,-0.04945027,5214,5002,0
203591258,203590956,1114122,2228234,6.8352783e-06,0.00010962379,4.9667047e-05,-0.00048844086,-0.0017018507,-0.048250414,5036,5049,0
204091639,204091287,1114122,2228234,1.761777e-05,0.00010747508,2.046867e-05,-0.0012042234,-0.0006334233,-0.050225362,4769,4984,0
204589335,204589008,1114122,2228234,-5.5384313e-05,0.00011642802,6.474268e-05,0.0005607092,-0.0013808713,-0.050029624,4995,5059,0
206090150,206089897,1114122,2228234,2.5407842e-05,0.00011636787,2.5379097e-05,-0.0006526283,-0.00042747316,-0.048771955,4988,4989,0
206589143,206587796,1114122,2228234,-8.165665e-06,7.933072e-05,1.741903e-05,-0.00041326336,-0.0012867119,-0.049864452,5074,5089,0
207591184,207588393,1114122,2228234,-2.4846657e-05,8.265197e-05,4.6824076e-05,-0.00092069956,-0.0011512465,-0.051072124,5050,5126,0
208091398,208091105,1114122,2228234,-3.9214396e-05,0.000105982945,5.5940433e-05,-0.0007804463,-9.69876e-05,-0.049402885,5024,5024,0
209592251,209591984,1114122,2228234,-0.00010457042,6.346275e-05,6.959198e-05,0.00026363228,-0.0010081687,-0.047684867,4986,4897,0
211085614,211085401,1114122,2228234,-6.497869e-05,0.0001226913,6.7710665e-05,-0.00046470243,-0.00045209329,-0.04962545,5012,5024,0
211588525,211588198,1114122,2228234,-4.0076364e-05,8.322311e-05,4.7456586e-05,-0.0007828858,-0.0016968228,-0.059061754,5018,6065,0
212591540,212591293,1114122,2228234,-2.7257023e-05,9.137947e-05,4.10365e-05,-0.0014801079,-0.0010242984,-0.047777057,4914,4890,0
213589663,213589411,1114122,2228234,-3.2671946e-05,9.657383e-05,2.0469488e-05,-0.00088712614,-0.0014023173,-0.059661806,5023,5975,0
214087462,214087204,1114122,2228234,-1.6939734e-05,0.00010574825,4.5475917e-05,-0.0005575185,-0.0010818504,-0.050077744,5034,4956,0
214587783,214587494,1114122,2228234,-1.1980225e-05,9.765083e-05,3.0448058e-05,0.0005787429,0.0001811262,-0.05022127,5002,5070,0
215588291,215588077,1114122,2228234,-3.5497877e-05,9.2327784e-05,3.3768883e-05,-7.896622e-05,-0.0020174133,-0.04885295,4909,4895,0
216088651,216088421,1114122,2228234,-3.9533872e-05,0.000100168094,5.8164766e-05,-0.0011409882,-0.0008533536,-0.050016485,5063,4937,0
218587627,218587391,1114122,2228234,-3.3656957e-05,6.420683e-05,4.156836e-05,-0.00022056786,-0.0008890084,-0.048065472,5013,4871,0
219090426,219090226,1114122,2228234,-4.714546e-05,7.0611226e-05,7.083249e-05,-0.00065767264,-0.0013163729,-0.049928773,5040,5106,0
220588821,220588566,1114122,2228234,-3.390879e-05,0.00011412922,5.0593488e-05,-0.0009464947,-0.00048968225,-0.048482224,4926,4941,0
221086651,221086357,1114122,2228234,-4.2851425e-05,8.290811e-05,4.58013e-05,0.00034907155,-0.0013394338,-0.0490327,4994,4931,0
222091131,222089516,1114122,2228234,-2.9024375e-05,0.000112811365,2.9561532e-05,0.00033528297,-0.001691747,-0.04975808,5080,5071,0
224588648,224588437,1114122,2228234,-1.1896906e-05,0.000107587504,2.8014101e-05,-0.00085731625,-0.0024603892,-0.04884041,4982,4989,0
225088999,225088742,1114122,2228234,-4.311309e-06,5.5275243e-05,7.5153024e-05,-0.0003451118,-0.0015876563,-0.05039735,4976,5042,0
226092209,226091899,1114122,2228234,-4.751439e-05,4.9543643e-05,6.412987e-05,-0.0005265423,-0.0007337593,-0.04820763,5066,4975,0
227090138,227089935,1114122,2228234,-3.766034e-05,4.18715e-05,3.6192556e-05,0.00033129982,-0.0018443845,-0.05006961,4938,5004,0
228591328,228591020,1114122,2228234,-0.00016131063,4.902871e-05,-2.1408609e-05,-0.0013318105,-0.0012353784,-0.04984079,5172,5076,0
229088911,229088658,1114122,2228234,-8.779978e-05,9.8554876e-05,4.8766407e-05,-0.00035385825,-0.00063792575,-0.039687727,5020,4030,0
229591849,229591539,1114122,2228234,0.00016811385,0.0001158734,8.901271e-05,-0.0017711824,-0.00091221556,-0.05108608,5078,5092,0
230092160,230091854,1114122,2228234,-5.6711324e-05,8.172385e-05,4.707157e-05,-0.00074257364,-0.00046484236,-0.051323995,5094,5112,0
231090153,231089877,1114122,2228234,-0.0002717335,5.1046703e-05,2.9589655e-05,-0.0006842033,-0.0018214623,-0.04875855,5029,4963,0
233091511,233091119,1114122,2228234,0.00016083612,8.4508894e-05,9.309845e-06,-0.0009470218,-0.0014881451,-0.04911104,5009,4915,0
233589131,233588928,1114122,2228234,-6.404549e-06,8.256048e-05,8.58055e-05,-0.0020418493,-0.0018334343,-0.05980025,5034,6129,0
234089402,234089156,1114122,2228234,-4.8817277e-05,8.640982e-05,8.7243694e-05,-0.0009804362,-0.00049015705,-0.04978871,4972,5040,0
234592269,234591964,1114122,2228234,-0.00013113406,8.45342e-05,-2.2726554e-06,-0.0010842211,-0.0009891734,-0.047074378,4920,4917,0
235590464,235590214,1114122,2228234,-5.0634273e-05,5.5157743e-05,9.311052e-05,-0.0007200584,-0.0017071579,-0.06080659,5169,6096,0
236588727,236588256,1114122,2228234,-1.0934147e-05,0.00011100573,1.8670122e-05,-0.0013890446,-0.0010907168,-0.050555658,5086,5116,0
237091150,237090982,1114122,2228234,-4.6837096e-05,2.6447013e-05,4.036719e-05,-0.00081068726,-0.0013166597,-0.048626624,4922,4907,0
237588029,237586313,1114122,2228234,-5.1857387e-06,6.8665264e-05,7.678589e-05,0.00042550117,-0.0011579228,-0.04901392,4965,4993,0
239087376,239087197,1114122,2228234,0.00016443955,4.379447e-05,4.684218e-05,-0.00025382754,-0.0004274415,-0.047885977,4933,4912,0
241589124,241588879,1114122,2228234,1.2752326e-05,0.00015749373,1.4968431e-05,-7.9630336e-05,-0.0019015985,-0.048840232,5036,4966,0
242093190,242091700,1114122,2228234,-2.4076284e-05,9.4792515e-05,3.4385946e-05,-0.0006196792,-0.0008104962,-0.048205085,5034,4967,0
242592303,242591974,1114122,2228234,-5.0763443e-05,0.00012557543,6.755145e-05,-0.00027987215,-0.0008079737,-0.049977552,5010,5003,0
243089959,243089750,1114122,2228234,-5.3897234e-05,8.8911685e-05,2.677974e-05,-5.8976828e-05,-0.0015024957,-0.049150214,5018,5012,0
243590240,243590086,1114122,2228234,6.2604336e-06,6.975688e-05,5.147485e-05,0.00050213345,-0.0011703488,-0.05002829,5066,4982,0
244089607,244087995,1114122,2228234,-3.863963e-05,8.592667e-05,3.6564925e-05,-0.000849124,-0.0010847267,-0.049289104,5108,5127,0
